Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
December-2019,213.00,220.70,202.50,207.95,6599238,37573,1386644346.00,2053239,31.11,18.20,-5.05
January-2020,208.00,238.15,194.65,229.50,6917074,60520,1518401476.00,1608981,23.26,43.50,21.50
February-2020,232.80,261.10,215.00,218.50,7216499,62973,1742277541.00,1932583,26.78,46.10,-14.30
March-2020,220.00,227.35,116.25,137.55,9824376,84625,1633817294.00,1366373,13.91,111.10,-82.45
April-2020,144.00,155.05,128.10,141.45,3498048,47493,495329184.00,636524,18.20,26.95,-2.55
May-2020,137.70,153.50,127.40,148.25,3477746,43343,485354710.00,756745,21.76,26.10,10.55
June-2020,153.00,169.15,141.10,156.25,8355342,89021,1298654234.00,1488161,17.81,28.05,3.25
July-2020,155.50,190.75,145.15,175.20,6767708,67990,1127105733.00,1140684,16.85,45.60,19.70
August-2020,175.00,322.65,171.35,278.65,16255171,167744,4129435925.00,2230944,13.72,151.30,103.65
September-2020,283.00,307.85,257.45,296.50,11096260,125919,3224630365.00,2137192,19.26,50.40,13.50
October-2020,299.90,347.45,296.00,339.10,5147736,81839,1652159862.00,1066780,20.72,51.45,39.20
November-2020,339.00,415.30,333.55,398.75,5157140,87778,1962823284.00,1064470,20.64,81.75,59.75
December-2020,398.70,507.05,394.85,479.00,9136515,115246,4188560229.00,3021954,33.08,112.20,80.30
January-2021,478.40,552.80,478.40,507.05,6915223,93261,3595495497.00,1503917,21.75,74.40,28.65
February-2021,513.95,862.05,497.90,833.20,11880368,185824,8765630176.00,1725403,14.52,364.15,319.25
March-2021,841.95,1093.00,811.40,1030.85,14435405,237889,13794490909.00,3016370,20.90,281.60,188.90
April-2021,1044.00,1251.70,1034.95,1158.50,12900293,307233,14856736679.00,2086177,16.17,216.75,114.50
May-2021,1154.95,1350.50,1123.40,1315.75,7118395,199191,9171270568.00,1733920,24.36,227.10,160.80
June-2021,1324.90,1718.45,1201.10,1508.40,23403188,873181,35312044845.00,2997334,12.81,517.35,183.50
July-2021,1510.00,1522.90,1333.30,1420.90,7448377,250564,10519303135.00,1289699,17.32,189.60,-89.10
August-2021,1435.55,1596.10,1362.20,1588.00,5828762,190300,8562831510.00,1612653,27.67,233.90,152.45
September-2021,1595.00,1628.10,1381.30,1467.10,2820569,104971,4259694459.00,809135,28.69,246.80,-127.90
October-2021,1465.25,1672.55,1344.60,1423.50,3645110,149843,5614947187.00,1403136,38.49,327.95,-41.75
November-2021,1444.50,1788.00,1411.05,1661.00,3057985,141258,5079502102.00,819103,26.79,376.95,216.50
December-2021,1698.90,1787.30,1556.00,1708.55,1633188,93374,2764008054.00,342461,20.97,231.30,9.65
January-2022,1710.00,1908.55,1655.25,1715.65,2270245,128131,4048006178.00,552198,24.32,253.30,5.65
February-2022,1734.90,1808.85,1529.55,1643.25,1805476,113102,3090929265.00,402396,22.29,279.30,-91.65
March-2022,1644.00,2042.20,1539.80,2015.70,3177935,94266,5776118282.00,1813007,57.05,502.40,371.70
April-2022,2016.00,2420.00,2014.00,2333.10,2600574,131332,5783427135.00,581988,22.38,406.00,317.10
May-2022,2313.35,2363.95,1906.05,2167.75,2122636,94100,4653507166.00,707927,33.35,457.90,-145.60
June-2022,2169.00,2254.40,2025.00,2189.85,1550046,99573,3345818592.00,328706,21.21,229.40,20.85
July-2022,2190.00,2622.00,2140.50,2569.40,1189505,70691,2853437436.00,550090,46.25,481.50,379.40
August-2022,2580.00,3262.55,2569.30,3193.60,2595750,154489,7733376539.00,946375,36.46,693.25,613.60
September-2022,3215.00,3883.70,3186.00,3451.00,3482350,235018,12440970994.00,1079911,31.01,697.70,236.00
October-2022,3454.00,3459.05,3105.90,3346.35,2227754,104308,7269575963.00,942721,42.32,353.15,-107.65
November-2022,3351.10,4098.10,3351.10,3920.05,2101814,158155,8144849881.00,449422,21.38,747.00,568.95
December-2022,3938.00,4189.55,3617.00,3859.35,1363926,123529,5357768667.00,269670,19.77,572.55,-78.65
January-2023,3874.70,3879.00,2666.00,2975.00,4271692,295796,13233901827.00,1014780,23.76,1213.00,-899.70
February-2023,3030.00,3030.00,1017.10,1364.05,19781065,1497929,32941289692.00,3965089,20.04,2012.90,-1665.95
March-2023,1418.00,2135.00,1408.10,1750.00,55247455,1125789,84020945588.00,42568566,77.05,726.90,332.00
April-2023,1748.00,1943.90,1671.90,1923.90,3714501,241206,6783178034.00,1078980,29.05,272.00,175.90
May-2023,1933.60,2751.25,1786.10,2494.25,13267700,634585,29855099912.00,2666486,20.10,965.15,560.65
June-2023,2495.00,2535.70,2162.85,2383.60,6116318,337685,14620149673.00,1588457,25.97,372.85,-111.40
July-2023,2400.00,2518.00,2340.00,2491.80,3353549,196850,8135262948.00,958974,28.60,178.00,91.80
August-2023,2500.00,2722.75,2385.00,2418.80,4591154,232605,11614910047.00,902407,19.66,337.75,-81.20
September-2023,2381.00,2630.00,2378.70,2412.15,2414012,129425,6045181733.00,735724,30.48,251.30,31.15
October-2023,2415.05,2537.00,2166.80,2293.85,1986803,122052,4744482958.00,610890,30.75,370.20,-121.20
November-2023,2295.75,2489.00,2142.30,2359.50,3254065,172642,7572573264.00,1155758,35.52,346.70,63.75
December-2023,2373.95,3155.00,2355.30,2849.00,7609942,376835,21855854266.00,1685844,22.15,799.70,475.05
January-2024,2850.00,3199.45,2805.05,3141.10,5304302,313626,16052520063.00,1502849,28.33,394.40,291.10
February-2024,3160.80,3344.10,3084.80,3290.35,2291430,185137,7388268876.00,815563,35.59,259.30,129.55
March-2024,3314.85,3349.35,2851.00,3193.55,1405667,113922,4389309621.00,416335,29.62,498.35,-121.30
April-2024,3220.65,3290.00,2960.70,3054.30,1091576,91819,3419657235.00,408841,37.45,329.30,-166.35
May-2024,3068.85,3456.25,2757.65,3411.45,3085789,270655,9716635429.00,920764,29.84,698.60,342.60
June-2024,3743.00,3743.00,2734.05,3175.55,4972275,343009,15975352717.00,1362001,27.39,1008.95,-567.45
July-2024,3175.55,3207.55,2889.65,3169.10,1196182,122875,3696001574.00,406097,33.95,317.90,-6.45
August-2024,3177.00,3258.40,2981.85,3019.90,1718933,141272,5365075529.00,455265,26.49,276.55,-157.10
September-2024,3019.00,3178.40,2892.00,3131.15,858392,87280,2587177432.00,328946,38.32,286.40,112.15
