Month,Open Price,High Price,Low Price,Close Price,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
September-2018,818.00,849.00,694.00,739.80,445796,3566,357695903.00,16516,3.70,155.00,-78.20
October-2018,730.00,841.40,708.35,808.40,69688,3598,53756620.00,14751,21.17,133.05,78.40
November-2018,819.00,820.05,735.15,782.20,1207440,8269,954895676.00,1057621,87.59,84.90,-36.80
December-2018,781.55,798.00,682.60,787.15,64899,5013,48275713.00,18653,28.74,115.40,5.60
January-2019,794.10,834.95,757.00,819.20,71683,5316,57893635.00,25574,35.68,77.95,25.10
February-2019,828.00,848.05,744.95,804.20,96690,8188,77071628.00,25455,26.33,103.10,-23.80
March-2019,801.35,878.50,790.10,865.15,845968,4997,681964247.00,736413,87.05,88.40,63.80
April-2019,876.80,948.00,815.25,875.70,81324,5621,72484074.00,32179,39.57,132.75,-1.10
May-2019,885.90,963.00,878.95,934.00,64613,6390,59434932.00,23121,35.78,84.05,48.10
June-2019,934.00,954.00,796.00,945.25,75307,7112,69113617.00,20479,27.19,158.00,11.25
July-2019,946.20,975.00,601.00,640.65,63318,6858,51251311.00,22384,35.35,374.00,-305.55
August-2019,649.50,661.00,586.00,641.15,79811,7276,50322833.00,34407,43.11,75.00,-8.35
September-2019,635.50,660.00,576.25,625.25,4972428,13993,3140784398.00,4706581,94.65,83.75,-10.25
October-2019,620.00,648.00,591.55,619.75,64949,6982,40321729.00,32681,50.32,56.45,-0.25
November-2019,620.20,788.75,615.00,729.25,644846,58017,466003974.00,173546,26.91,173.75,109.05
December-2019,725.30,754.00,682.05,707.95,72393,9050,51679088.00,29186,40.32,71.95,-17.35
January-2020,711.00,869.95,685.50,772.30,439260,24490,333087278.00,317348,72.25,184.45,61.30
February-2020,772.30,863.05,750.00,806.70,1345029,28118,1091206659.00,1180212,87.75,113.05,34.40
March-2020,827.60,832.75,485.05,530.55,429767,24206,269333325.00,341995,79.58,347.70,-297.05
April-2020,539.90,687.40,502.05,671.15,191134,13780,110961746.00,115269,60.31,185.35,131.25
May-2020,662.55,690.85,571.60,632.30,331992,15351,209466166.00,229427,69.11,119.25,-30.25
June-2020,637.00,738.40,589.10,682.70,2388654,23185,1478384447.00,2283002,95.58,149.30,45.70
July-2020,689.40,733.00,662.00,707.55,261149,20343,181933412.00,178724,68.44,71.00,18.15
August-2020,709.10,797.00,680.55,736.10,210293,20345,157932044.00,93093,44.27,116.45,27.00
September-2020,720.05,784.95,662.00,698.80,927963,12795,669298011.00,506074,54.54,122.95,-21.25
October-2020,708.90,735.00,645.20,654.70,226219,17387,152902205.00,100120,44.26,89.80,-54.20
November-2020,659.50,924.30,656.40,873.25,647330,23031,472215850.00,529367,81.78,267.90,213.75
December-2020,870.30,999.10,823.30,915.45,327681,25690,297411081.00,123015,37.54,175.80,45.15
January-2021,917.15,1065.90,855.00,899.95,312940,24535,295481632.00,128788,41.15,210.90,-17.20
February-2021,874.00,1095.85,866.40,1039.40,1300630,28444,1215844171.00,978080,75.20,229.45,165.40
March-2021,1057.85,1065.30,958.40,1005.90,245346,19399,246898014.00,95783,39.04,106.90,-51.95
April-2021,1005.90,1028.00,874.00,951.30,324469,30160,309731540.00,144130,44.42,154.00,-54.60
May-2021,964.00,1055.40,964.00,1012.75,1577858,38136,1573573434.00,1217451,77.16,91.40,48.75
June-2021,1020.00,1178.00,714.25,729.20,893404,69464,787813549.00,351541,39.35,463.75,-290.80
July-2021,729.25,804.60,710.00,761.55,534022,46735,406391197.00,290702,54.44,94.60,32.30
August-2021,775.00,860.00,720.95,843.30,574295,48880,460240007.00,245215,42.70,139.05,68.30
September-2021,845.00,954.40,834.00,901.25,1803295,49023,1638901503.00,1330490,73.78,120.40,56.25
October-2021,904.00,925.00,808.20,850.85,580230,57155,504563687.00,218778,37.71,116.80,-53.15
November-2021,850.85,1020.00,845.00,893.25,923787,65169,863884083.00,373715,40.45,175.00,42.40
December-2021,904.00,922.70,817.90,886.55,1079730,40943,938452822.00,888372,82.28,104.80,-17.45
January-2022,886.60,953.00,837.20,903.65,415711,53894,370605581.00,184453,44.37,115.80,17.05
February-2022,922.20,968.05,835.85,945.00,412869,31886,379333686.00,160593,38.90,132.20,22.80
March-2022,932.50,1015.00,876.30,941.05,425492,43838,400320601.00,160462,37.71,138.70,8.55
April-2022,960.00,1152.75,931.65,1084.35,3070961,79598,3189463221.00,2382927,77.60,221.10,124.35
May-2022,1083.05,1150.35,1012.00,1057.80,3374061,74586,3702968157.00,2721261,80.65,138.35,-25.25
June-2022,1058.95,1166.50,716.65,790.60,1081710,90179,890891563.00,480756,44.44,449.85,-268.35
July-2022,789.10,911.05,780.45,883.15,1047997,73746,893023955.00,419844,40.06,130.60,94.05
August-2022,892.00,1083.60,889.70,1033.85,2162868,148462,2130351923.00,911172,42.13,193.90,141.85
September-2022,1020.00,1194.80,1006.85,1044.00,1958362,146542,2111971300.00,748043,38.20,187.95,24.00
October-2022,1048.95,1154.70,963.35,1050.15,1669082,133459,1750277281.00,672572,40.30,191.35,1.20
November-2022,1055.00,1324.90,1050.80,1241.60,2720963,167264,3133533010.00,1092399,40.15,274.10,186.60
December-2022,1262.00,1432.05,1242.00,1322.50,1690037,113070,2274388337.00,427896,25.32,190.05,60.50
January-2023,1345.70,1356.25,1122.15,1147.85,1271183,112611,1559990509.00,450649,35.45,234.10,-197.85
February-2023,1150.05,1351.00,1100.00,1302.75,1698700,131274,2145767295.00,618499,36.41,251.00,152.70
March-2023,1312.00,1394.70,1266.60,1387.25,1269293,106955,1701462783.00,584391,46.04,128.10,75.25
April-2023,1389.05,1473.85,1375.00,1443.80,5116673,76725,7352992550.00,4651777,90.91,98.85,54.75
May-2023,1463.95,1747.15,1400.00,1693.55,2147239,111437,3385994821.00,1400268,65.21,347.15,229.60
June-2023,1690.00,1740.65,754.35,800.50,2535668,178371,2536945097.00,1281319,50.53,986.30,-889.50
July-2023,801.10,848.70,785.00,804.30,1580216,106535,1291049100.00,859309,54.38,63.70,3.20
August-2023,808.05,934.50,799.40,899.75,10391495,96099,8560040573.00,9267011,89.18,135.10,91.70
September-2023,908.10,979.15,891.20,946.10,1211158,69377,1122214063.00,537977,44.42,87.95,38.00
October-2023,949.95,950.50,828.20,909.55,1620880,91262,1484821876.00,696609,42.98,122.30,-40.40
November-2023,922.20,1130.15,911.00,1105.35,1831904,89676,1862068189.00,730742,39.89,219.15,183.15
December-2023,1114.95,1380.45,1055.40,1236.55,2695486,158164,3265180500.00,972748,36.09,325.05,121.60
January-2024,1237.55,1309.00,1196.20,1280.10,4579708,117269,5714027871.00,3727119,81.38,112.80,42.55
February-2024,1281.15,1560.30,1260.65,1408.60,2045399,131450,2902953819.00,1060775,51.86,299.65,127.45
March-2024,1427.95,1494.95,1354.50,1398.10,2674158,100170,3764781544.00,1866933,69.81,140.45,-29.85
April-2024,1401.55,1544.00,1322.05,1479.00,2235341,153558,3208381107.00,1034486,46.28,221.95,77.45
May-2024,1476.60,1558.45,1390.20,1425.55,2389294,152244,3523311192.00,1116945,46.75,168.25,-51.05
June-2024,1486.90,1673.70,1321.00,1629.75,1894069,130066,2967997858.00,715137,37.76,352.70,142.85
July-2024,1629.75,1707.10,1507.00,1577.70,2513738,188971,4037265791.00,1229047,48.89,200.10,-52.05
August-2024,1594.35,1610.00,1413.00,1500.95,2941179,255697,4436292844.00,1165416,39.62,197.00,-93.40
September-2024,1495.05,1588.60,606.25,609.25,4416367,216833,3547658564.00,2291366,51.88,982.35,-885.80
